sno,season,transect,tcode,eventDate,fielddate,tlength,verbatimIdentification,vernacularName,scientificName,taxonRank,taxonRemarks,verbatimCoordinateSystem,verbatimSRS,georeferenceRemarks,verbatimLongitude,verbatimLatitude,decimalLongitude,decimalLatitude,habitat,individualCount,occurrenceStatus,occurrenceRemarks
1824,monsoon,Nallamudi,s11,2011-10-23,23/10/2011,9.3,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713099,1138915,76.9458553067819,10.2971612322735,tea,1,present,NA
1825,monsoon,Nallamudi,s11,2011-10-23,23/10/2011,9.3,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711982,1135681,76.9354817002976,10.2679895335645,tea,1,present,NA
1826,monsoon,Nallamudi,s11,2011-10-23,23/10/2011,9.3,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713104,1138905,76.9459003903501,10.2970705661659,tea,1,present,NA
1827,monsoon,Nallamudi,s11,2011-10-23,23/10/2011,9.3,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711872,1137287,76.9345660666238,10.2825125342611,tea,1,present,NA
1828,monsoon,Nallamudi,s11,2011-10-23,23/10/2011,9.3,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711835,1136212,76.9341692403643,10.2727973717094,tea,1,present,NA
1829,summer,Azhiyar,az11,2012-05-23,23/05/2012,5.1,snake,Pitviper,Craspedocephalus,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,716024,1156129,76.9735282683456,10.4525964179923,forest,1,present,brown pit viper
1830,summer,Azhiyar,az11,2012-05-23,23/05/2012,5.1,calotes,Calotes,Calotes calotes,species,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,715781,1156586,76.9713352721374,10.4567409352568,forest,1,present,green calotes
1831,summer,Azhiyar,az11,2012-05-23,23/05/2012,5.1,snake,Pitviper,Craspedocephalus,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,714218,1157973,76.9571403893013,10.4693659782395,forest,1,present,pit viper
1832,summer,Azhiyar,az12,2012-05-26,26/05/2012,5.1,NA,Animals,Animalia,kingdom,NA,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,714218,1157973,76.9571403893013,10.4693659782395,forest,0,absent,No roadkills on this day; location based on previous roadkill
1833,summer,Azhiyar,az13,2012-05-28,28/05/2012,5.1,snake,Pitviper,Craspedocephalus,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,715563,1156307,76.9693285816163,10.4542313726717,forest,1,present,pit viper
1834,summer,Azhiyar,az13,2012-05-28,28/05/2012,5.1,snake,Indian rock python,Python molurus,species,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,715256,1157333,76.9665834550585,10.4635226464208,forest,1,present,rock python young one 1
1835,summer,Azhiyar,az14,2012-06-07,07/06/2012,5.1,snake,Pitviper,Craspedocephalus,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,715252,1157555,76.96655956949,10.4655295202246,forest,1,present,pit viper
1836,summer,Azhiyar,az15,2012-06-14,14/06/2012,5.1,NA,Animals,Animalia,kingdom,NA,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,715252,1157555,76.96655956949,10.4655295202246,forest,0,absent,No roadkills on this day; location based on previous roadkill
1837,summer,Azhiyar,az16,2012-06-17,17/06/2012,5.1,NA,Animals,Animalia,kingdom,NA,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,715252,1157555,76.96655956949,10.4655295202246,forest,0,absent,No roadkills on this day; location based on previous roadkill
1838,summer,Azhiyar,az17,2012-06-19,19/06/2012,5.1,calotes,Calotes,Calotes,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,714266,1157954,76.9575776723222,10.4691915428011,forest,1,present,calotes1
1839,summer,Azhiyar,az17,2012-06-19,19/06/2012,5.1,centipede,Centipede,Chilopoda,class,chilopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,714761,1157877,76.9620938802526,10.4684677209078,forest,1,present,centiipede1
1840,summer,Azhiyar,az17,2012-06-19,19/06/2012,5.1,centipede,Centipede,Chilopoda,class,chilopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,714504,1157906,76.9597484823318,10.4687443028795,forest,1,present,centipede2
1841,summer,Azhiyar,az17,2012-06-19,19/06/2012,5.1,snake,Rat snake,Ptyas mucosa,species,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,714034,1158267,76.9554766654722,10.4720337710426,forest,1,present,rat snake1
1842,summer,Azhiyar,az17,2012-06-19,19/06/2012,5.1,scorpion,Scorpion,Scorpiones,order,arachnida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,715590,1156869,76.9696071785782,10.4593097365937,forest,1,present,scorpion1
1843,summer,Azhiyar,az17,2012-06-19,19/06/2012,5.1,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,715597,1156778,76.9696659155571,10.4584867977897,forest,1,present,snake1
1844,summer,Azhiyar,az17,2012-06-19,19/06/2012,5.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,714652,1157887,76.9610990097349,10.4685642419756,forest,1,present,frog1
1845,summer,Azhiyar,az18,2012-06-20,20/06/2012,5.1,three striped palm squirrel,Three-striped palm squirrel,Funambulus palmarum,species,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,715859,1156261,76.9720290287175,10.4537988772563,forest,1,present,palm squirrel tsps1
1846,summer,Azhiyar,az18,2012-06-20,20/06/2012,5.1,skink,Skink,Scincidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,716593,1156411,76.9787404743768,10.4551131918867,forest,1,present,skink1
1847,summer,Waverly,w11,2012-05-19,19/05/2012,8.5,snake,Pitviper,Craspedocephalus,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718556,1149277,76.9962556521294,10.3905185343627,forest,1,present,brown pit viper1
1848,summer,Waverly,w11,2012-05-19,19/05/2012,8.5,snake,Pitviper,Craspedocephalus,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718027,1150471,76.9914942759014,10.4013409539808,forest,1,present,brown pit viper2
1849,summer,Waverly,w11,2012-05-19,19/05/2012,8.5,calotes,Calotes,Calotes,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718719,1148236,76.9976840773756,10.3810998472681,tea,1,present,calotes green1
1850,summer,Waverly,w11,2012-05-19,19/05/2012,8.5,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718031,1150481,76.9915313704745,10.4014311155498,forest,1,present,coral snake1
1851,summer,Waverly,w11,2012-05-19,19/05/2012,8.5,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718566,1149283,76.9963472965249,10.3905721991369,forest,1,present,earthworm1
1852,summer,Waverly,w11,2012-05-19,19/05/2012,8.5,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718198,1146934,76.9928529957719,10.3693608123386,forest,1,present,mouse1
1853,summer,Waverly,w11,2012-05-19,19/05/2012,8.5,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718055,1149851,76.9917143930791,10.3957352745715,forest,1,present,mouse2
1854,summer,Waverly,w11,2012-05-19,19/05/2012,8.5,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718036,1149940,76.9915460186194,10.3965408105804,forest,1,present,mouse3
1855,summer,Waverly,w11,2012-05-19,19/05/2012,8.5,snake,Pitviper,Craspedocephalus,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718346,1147271,76.9942234324102,10.3723985260093,forest,1,present,pit viper green1
1856,summer,Waverly,w11,2012-05-19,19/05/2012,8.5,snake,Rat snake,Ptyas mucosa,species,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718044,1149900,76.9916167684463,10.3961788025114,forest,1,present,rat snake1
1857,summer,Waverly,w11,2012-05-19,19/05/2012,8.5,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718198,1146942,76.9928534531984,10.3694331232644,forest,1,present,snake1
1858,summer,Waverly,w12,2012-05-24,24/05/2012,8.5,calotes,Calotes,Calotes,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718026,1150430,76.9914827955257,10.4009704176515,forest,1,present,calotes1
1859,summer,Waverly,w12,2012-05-24,24/05/2012,8.5,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718019,1150406,76.9914175076609,10.4007538822993,forest,1,present,coral snake1
1860,summer,Waverly,w12,2012-05-24,24/05/2012,8.5,snake,Pitviper,Craspedocephalus,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718304,1148694,76.9939214762765,10.3852631960962,tea,1,present,green pit viper1
1861,summer,Waverly,w12,2012-05-24,24/05/2012,8.5,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718202,1149699,76.9930478147251,10.3943530285528,forest,1,present,mouse1
1862,summer,Waverly,w12,2012-05-24,24/05/2012,8.5,snake,Pitviper,Craspedocephalus,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718292,1146726,76.9936992627343,10.3674754065499,forest_tea,1,present,pit viper1
1863,summer,Waverly,w12,2012-05-24,24/05/2012,8.5,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718219,1146864,76.9930407105752,10.3687269029079,forest,1,present,snake1
1864,summer,Waverly,w12,2012-05-24,24/05/2012,8.5,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718202,1149700,76.9930478720497,10.3943620674035,forest,1,present,snake2
1865,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,butterfly,Butterfly,Lepidoptera,order,insecta,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718272,1147208,76.9935442457852,10.371833270406,forest,1,present,butterfly1
1866,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,calotes,Calotes,Calotes,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718714,1148212,76.9976370516314,10.3808831993369,tea,1,present,calotes green1
1867,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718422,1149343,76.995036017388,10.3911227097322,forest,1,present,frog1
1868,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718488,1149368,76.9956400334873,10.3913449319411,forest,1,present,frog2
1869,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718662,1149361,76.9972282556566,10.3912717714487,forest_tea,1,present,frog3
1870,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718319,1148828,76.9940661031794,10.3864735510334,forest,1,present,frog4
1871,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718307,1148676,76.9939478344841,10.3851003265985,tea,1,present,frog5
1872,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718469,1148522,76.9954180407418,10.3836991515657,tea,1,present,frog6
1873,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718587,1148729,76.996507233069,10.3855634911855,tea,1,present,frog7
1874,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718585,1148620,76.9964827199203,10.3845783715726,tea,1,present,frog8
1875,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718650,1147908,76.9970353137322,10.378139028182,tea,2,present,frog9 two of them
1876,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,insect,Insects,Insecta,class,insecta,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717997,1150266,76.9912086178923,10.3994896904505,forest,1,present,insect1
1877,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,insect,Insects,Insecta,class,insecta,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718572,1149285,76.996402191336,10.3905899358512,forest,1,present,insect2
1878,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,insect,Insects,Insecta,class,insecta,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718431,1149086,76.9951034463332,10.3887992162856,forest,1,present,insect3
1879,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718030,1150090,76.9914998318134,10.3978969795405,forest,1,present,millipede1
1880,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718212,1149674,76.9931376828631,10.3941264897701,forest,2,present,millipede2 two of them
1881,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718342,1149417,76.9943098586755,10.391796126701,forest,2,present,millipede3 two of them
1882,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718701,1149233,76.9975769747244,10.3901125840171,forest,1,present,millipede4
1883,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718056,1149721,76.9917160754482,10.3945601663704,forest,1,present,mouse1
1884,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718205,1146914,76.9929157580284,10.3691796387459,forest,1,present,mouse2
1885,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718755,1149313,76.9980745894352,10.3908326193416,forest,1,present,snake1
1886,summer,Waverly,w13,2012-05-26,26/05/2012,8.5,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718056,1149794,76.9917202575699,10.395220002982,forest,1,present,uropeltid1
1887,summer,Waverly,w14,2012-05-28,28/05/2012,8.5,calotes,Calotes,Calotes,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718663,1148424,76.9971835991567,10.3828023292547,tea,1,present,calotes green1
1888,summer,Waverly,w14,2012-05-28,28/05/2012,8.5,calotes,Calotes,Calotes,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718121,1146859,76.9921457446146,10.3686872553825,forest,1,present,calotes green2
1889,summer,Waverly,w14,2012-05-28,28/05/2012,8.5,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718339,1149425,76.9942829272948,10.3918686077824,forest,1,present,frog1
1890,summer,Waverly,w14,2012-05-28,28/05/2012,8.5,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718372,1149307,76.9945774514716,10.3908001505492,forest,1,present,millipede1
1891,summer,Waverly,w14,2012-05-28,28/05/2012,8.5,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718663,1149237,76.997230265058,10.390150899731,forest,1,present,millipede2
1892,summer,Waverly,w14,2012-05-28,28/05/2012,8.5,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718241,1147223,76.9932620901188,10.3719706091768,forest,1,present,millipede3
1893,summer,Waverly,w14,2012-05-28,28/05/2012,8.5,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718091,1146949,76.9918770062303,10.3695024513032,forest,1,present,millipede4
1894,summer,Waverly,w14,2012-05-28,28/05/2012,8.5,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717997,1150266,76.9912086178923,10.3994896904505,forest,1,present,mouse1
1895,summer,Waverly,w14,2012-05-28,28/05/2012,8.5,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718054,1149789,76.991701710791,10.39517492213,forest,1,present,mouse2
1896,summer,Waverly,w14,2012-05-28,28/05/2012,8.5,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718405,1148979,76.9948599317512,10.3878335361675,forest,1,present,mouse3
1897,summer,Waverly,w14,2012-05-28,28/05/2012,8.5,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,718244,1147242,76.9932905654688,10.3721421776402,forest,1,present,mouse4
