"Year","verbatimLocality","Fragment","Point_name","pointID","Tree_no","verbatimIdentification","scientificName","nativeAlien","kingdom","phylum","Distance_eff","Girth_eff","locationRemarks","SpCode","TreeHeight","identificationRemarks","occurrenceRemarks"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_1","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.15,65,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_1","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.2,153,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_2","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.15,35,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_2","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.55,36,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_2","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",6.1,75,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_2","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.35,45,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_3","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.85,410,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_3","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.65,80,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_3","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",2,37,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_3","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",4,35,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_4","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.9,60,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_4","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.65,57,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_4","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.7,35,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_4","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",7,49,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_5","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",6.4,100,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_5","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.95,37,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_5","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",5,221,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_5","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",6.65,82,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_6","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.95,84,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_6","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.35,262,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_6","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.6,224,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_6","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.25,32,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_7","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.25,48,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_7","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.4,180,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_7","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",6.55,290,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_7","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.35,49,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_8","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.4,93,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_8","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.15,64,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_8","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.75,112,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_8","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.85,66,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_9","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.35,37,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_9","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.1,38,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_9","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.65,90,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_9","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",6.85,38,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_10","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.1,105,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_10","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",7.85,90,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_10","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.5,83,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_10","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.2,114,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_11","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",6.15,495,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_11","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.85,58,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_11","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.2,90,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_11","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.45,210,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_12","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.45,48,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_12","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",5,180,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_12","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.5,78,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_12","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.55,67,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_13","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.5,73,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_13","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.15,69,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_13","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.25,46,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_13","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.9,45,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_14","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.3,125,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_14","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.14,670,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_14","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.05,46,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_14","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.25,40,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_15","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.5,320,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_15","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",4,55,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_15","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.8,40,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_15","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.8,38,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_16","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",2,58,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_16","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.65,50,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_16","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.4,37,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_16","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",6.4,110,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_17","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.9,65,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_17","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.4,135,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_17","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.5,60,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_17","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",8,145,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_18","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",4,390,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_18","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.65,73,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_18","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.65,60,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_18","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.6,42,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_19","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",7,42,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_19","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.4,60,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_19","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.5,200,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_19","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",10.5,70,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_20","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",10.8,180,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_20","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.6,70,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_20","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",7.1,230,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_20","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.5,160,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_21","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.8,45,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_21","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.8,62,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_21","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.7,71,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_21","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",7,40,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_22","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.5,385,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_22","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",8.2,81,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_22","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.8,38,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_22","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",6.75,82,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_23","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.36,66,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_23","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.65,77,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_23","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.45,51,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_23","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.4,97,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_24","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.75,58,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_24","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.15,68,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_24","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.15,270,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_24","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.35,53,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_25","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",9.4,47,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_25","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.4,35,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_25","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.15,47,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_25","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",6,165,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_26","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.55,60,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_26","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.95,39,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_26","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.75,40,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_26","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.45,42,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_29","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.9,75,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_29","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.55,170,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_29","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.3,85,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_29","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.55,50,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_30","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.95,32,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_30","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.95,45,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_30","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.1,65,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_30","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.75,40,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_31","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.3,50,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_31","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.6,70,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_31","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.2,190,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_31","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",8,80,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_32","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",4,95,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_32","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",7.7,33,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_32","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.25,135,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_32","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",3,50,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_33","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.4,75,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_33","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",7.1,245,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_33","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.8,85,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_33","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",3,125,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_34","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.35,190,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_34","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.8,50,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_34","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.85,65,"NA","NA","NA","NA","NA"
2005,"Akkamalai","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_34","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.1,65,"NA","NA","NA","NA","NA"
